Timestamp,City,Road_Name,Direction,Lanes,Speed_kmph,Congestion_Level
2024-01-20 03:37,Delhi,Ring Road,Southbound,3,24.3,High
2024-01-17 02:27,Delhi,Ring Road,Northbound,3,57.3,Low
2024-01-25 10:31,Chennai,Mount Rd,Westbound,3,14.7,High
2024-01-14 03:56,Hyderabad,Hitech City Rd,Southbound,1,58.0,Low
2024-01-06 01:21,Mumbai,Western Express Hwy,Southbound,3,49.7,Low
2024-01-11 02:46,Chennai,ECR,Southbound,2,54.3,Low
2024-01-13 12:52,Bangalore,100 Feet Rd,Northbound,3,17.0,High
2024-01-10 21:06,Bangalore,Bellary Rd,Westbound,3,27.6,Moderate
2024-01-14 08:33,Mumbai,Linking Rd,Northbound,4,17.3,High
2024-01-12 14:53,Hyderabad,Hitech City Rd,Westbound,3,38.6,Moderate
2024-01-07 14:52,Mumbai,Linking Rd,Northbound,1,20.0,High
2024-01-09 12:44,Delhi,NH48,Westbound,1,12.8,High
2024-01-09 23:51,Chennai,OMR,Southbound,3,59.9,Low
2024-01-10 02:52,Hyderabad,Hitech City Rd,Northbound,4,30.1,Moderate
2024-01-06 08:28,Mumbai,Eastern Freeway,Westbound,2,24.9,High
2024-01-02 14:28,Mumbai,Eastern Freeway,Northbound,4,50.2,Low
2024-01-27 05:24,Bangalore,100 Feet Rd,Southbound,4,19.6,High
2024-01-04 03:34,Delhi,NH48,Southbound,3,42.4,Low
2024-01-29 08:04,Hyderabad,NH65,Eastbound,1,20.1,High
2024-01-22 23:13,Bangalore,Bellary Rd,Southbound,3,41.1,Low
2024-01-27 11:55,Bangalore,100 Feet Rd,Northbound,3,43.6,Low
2024-01-21 16:39,Delhi,NH48,Northbound,1,42.4,Low
2024-01-17 03:33,Hyderabad,Necklace Rd,Northbound,3,48.8,Low
2024-01-15 05:27,Chennai,OMR,Southbound,3,22.5,High
2024-01-02 22:03,Chennai,Mount Rd,Westbound,3,28.4,Moderate
2024-01-24 02:13,Delhi,Outer Ring Road,Eastbound,1,53.3,Low
2024-01-27 22:16,Chennai,Mount Rd,Southbound,2,51.2,Low
2024-01-21 01:16,Chennai,Mount Rd,Eastbound,3,17.8,High
2024-01-26 13:01,Delhi,Ring Road,Eastbound,2,43.6,Low
2024-01-12 17:30,Mumbai,Western Express Hwy,Eastbound,4,20.0,High
2024-01-22 05:18,Delhi,Ring Road,Northbound,2,22.7,High
2024-01-22 03:19,Hyderabad,Hitech City Rd,Eastbound,4,13.7,High
2024-01-12 03:30,Bangalore,Bellary Rd,Southbound,2,47.5,Low
2024-01-13 18:03,Hyderabad,Hitech City Rd,Southbound,1,14.5,High
2024-01-09 15:26,Chennai,Mount Rd,Southbound,2,14.6,High
2024-01-26 05:46,Chennai,ECR,Northbound,2,12.6,High
2024-01-14 18:48,Hyderabad,Hitech City Rd,Westbound,3,21.9,High
2024-01-08 21:28,Hyderabad,Necklace Rd,Northbound,4,47.2,Low
2024-01-25 20:30,Delhi,Outer Ring Road,Southbound,3,33.8,Moderate
2024-01-26 23:49,Bangalore,Bellary Rd,Southbound,4,39.8,Moderate
2024-01-23 02:11,Mumbai,Eastern Freeway,Southbound,1,15.8,High
2024-01-11 13:13,Delhi,Outer Ring Road,Westbound,2,23.0,High
2024-01-03 14:42,Hyderabad,Necklace Rd,Westbound,4,45.2,Low
2024-01-16 18:40,Bangalore,Outer Ring Rd,Westbound,3,14.5,High
2024-01-20 18:43,Mumbai,Linking Rd,Southbound,1,19.6,High
2024-01-17 03:39,Delhi,NH48,Eastbound,1,18.3,High
2024-01-19 11:11,Hyderabad,Hitech City Rd,Westbound,2,25.4,Moderate
2024-01-17 02:23,Mumbai,Linking Rd,Eastbound,4,41.6,Low
2024-01-29 18:47,Hyderabad,NH65,Westbound,1,45.8,Low
2024-01-15 05:49,Delhi,NH48,Eastbound,4,42.3,Low
2024-01-28 18:51,Chennai,OMR,Eastbound,4,14.0,High
2024-01-14 11:19,Mumbai,Eastern Freeway,Northbound,4,57.1,Low
2024-01-18 04:09,Bangalore,Bellary Rd,Southbound,2,47.9,Low
2024-01-11 02:00,Chennai,ECR,Southbound,3,41.2,Low
2024-01-05 05:31,Mumbai,Western Express Hwy,Southbound,3,32.3,Moderate
2024-01-07 11:16,Bangalore,Outer Ring Rd,Westbound,4,26.3,Moderate
2024-01-13 02:16,Bangalore,100 Feet Rd,Northbound,2,53.4,Low
2024-01-29 08:42,Bangalore,Bellary Rd,Eastbound,1,10.5,High
2024-01-29 10:02,Delhi,Ring Road,Eastbound,2,27.3,Moderate
2024-01-27 10:45,Delhi,Outer Ring Road,Eastbound,4,36.6,Moderate
2024-01-09 04:41,Mumbai,Linking Rd,Northbound,4,19.8,High
2024-01-18 22:31,Chennai,ECR,Southbound,1,58.6,Low
2024-01-30 08:54,Mumbai,Linking Rd,Northbound,1,14.3,High
2024-01-05 19:20,Chennai,Mount Rd,Westbound,4,33.3,Moderate
2024-01-19 18:55,Delhi,Outer Ring Road,Southbound,2,15.9,High
2024-01-25 15:34,Mumbai,Western Express Hwy,Westbound,1,17.8,High
2024-01-28 07:04,Chennai,OMR,Southbound,4,54.1,Low
2024-01-29 14:24,Hyderabad,NH65,Eastbound,1,48.7,Low
2024-01-12 08:35,Hyderabad,Hitech City Rd,Eastbound,1,19.7,High
2024-01-15 10:45,Delhi,NH48,Southbound,2,17.0,High
2024-01-24 12:39,Hyderabad,Hitech City Rd,Eastbound,4,34.1,Moderate
2024-01-03 00:03,Mumbai,Linking Rd,Northbound,2,43.1,Low
2024-01-28 04:20,Delhi,NH48,Westbound,1,40.4,Low
2024-01-10 02:30,Hyderabad,NH65,Westbound,3,27.1,Moderate
2024-01-30 15:31,Chennai,Mount Rd,Eastbound,3,31.2,Moderate
2024-01-27 12:51,Delhi,Ring Road,Eastbound,1,39.8,Moderate
2024-01-23 02:15,Mumbai,Linking Rd,Northbound,4,31.6,Moderate
2024-01-22 19:42,Bangalore,Bellary Rd,Westbound,3,23.5,High
2024-01-23 15:14,Bangalore,Bellary Rd,Northbound,4,17.6,High
2024-01-09 00:37,Hyderabad,Hitech City Rd,Eastbound,1,58.6,Low
2024-01-10 00:14,Chennai,Mount Rd,Southbound,4,27.6,Moderate
2024-01-29 13:36,Hyderabad,NH65,Northbound,3,45.1,Low
2024-01-27 05:42,Bangalore,Bellary Rd,Northbound,2,32.8,Moderate
2024-01-26 07:25,Chennai,ECR,Westbound,1,45.8,Low
2024-01-05 14:54,Mumbai,Linking Rd,Westbound,2,26.3,Moderate
2024-01-17 22:24,Hyderabad,Hitech City Rd,Northbound,1,53.5,Low
2024-01-04 17:34,Hyderabad,NH65,Westbound,1,38.9,Moderate
2024-01-23 23:52,Bangalore,Outer Ring Rd,Northbound,4,39.3,Moderate
2024-01-23 18:14,Delhi,Ring Road,Westbound,1,13.9,High
2024-01-18 23:22,Hyderabad,Necklace Rd,Northbound,2,50.7,Low
2024-01-06 13:55,Mumbai,Western Express Hwy,Eastbound,4,28.3,Moderate
2024-01-24 09:14,Delhi,NH48,Westbound,4,22.1,High
2024-01-07 02:03,Delhi,NH48,Southbound,2,18.6,High
2024-01-15 23:11,Bangalore,Bellary Rd,Northbound,2,34.9,Moderate
2024-01-05 22:56,Mumbai,Eastern Freeway,Westbound,4,42.0,Low
2024-01-04 10:18,Chennai,OMR,Southbound,4,18.5,High
2024-01-14 06:11,Mumbai,Eastern Freeway,Southbound,2,15.7,High
2024-01-03 22:55,Bangalore,100 Feet Rd,Northbound,4,55.6,Low
2024-01-01 11:34,Hyderabad,Hitech City Rd,Westbound,3,47.2,Low
2024-01-15 02:54,Delhi,NH48,Southbound,3,42.3,Low
2024-01-28 08:19,Chennai,OMR,Eastbound,3,29.9,Moderate
2024-01-14 00:13,Chennai,ECR,Northbound,2,55.4,Low
2024-01-15 05:35,Bangalore,Bellary Rd,Southbound,1,15.0,High
2024-01-08 13:27,Delhi,Outer Ring Road,Westbound,1,22.2,High
2024-01-18 16:59,Bangalore,Outer Ring Rd,Westbound,2,35.0,Moderate
2024-01-03 14:14,Bangalore,Bellary Rd,Northbound,2,58.7,Low
2024-01-04 15:22,Hyderabad,NH65,Northbound,2,42.8,Low
2024-01-17 08:59,Bangalore,100 Feet Rd,Southbound,3,17.5,High
2024-01-04 18:15,Chennai,ECR,Southbound,4,13.0,High
2024-01-08 16:19,Bangalore,Outer Ring Rd,Northbound,1,56.9,Low
2024-01-19 08:42,Bangalore,Outer Ring Rd,Northbound,4,31.7,Moderate
2024-01-20 07:01,Mumbai,Linking Rd,Northbound,1,24.0,High
2024-01-21 19:11,Mumbai,Western Express Hwy,Eastbound,1,38.3,Moderate
2024-01-14 10:39,Bangalore,Bellary Rd,Northbound,2,38.6,Moderate
2024-01-02 12:37,Hyderabad,Hitech City Rd,Westbound,3,34.8,Moderate
2024-01-05 19:53,Delhi,Outer Ring Road,Northbound,2,52.2,Low
2024-01-25 19:40,Bangalore,Bellary Rd,Eastbound,4,29.1,Moderate
2024-01-10 23:38,Bangalore,Outer Ring Rd,Southbound,4,34.1,Moderate
2024-01-10 17:54,Hyderabad,NH65,Eastbound,2,11.5,High
2024-01-03 01:42,Bangalore,Bellary Rd,Southbound,1,52.0,Low
2024-01-02 01:26,Bangalore,Outer Ring Rd,Westbound,3,28.6,Moderate
2024-01-27 07:54,Chennai,ECR,Northbound,2,26.5,Moderate
2024-01-22 04:50,Delhi,Ring Road,Eastbound,4,39.7,Moderate
2024-01-26 11:21,Bangalore,Outer Ring Rd,Eastbound,1,51.1,Low
2024-01-09 22:04,Mumbai,Linking Rd,Eastbound,3,25.0,Moderate
2024-01-11 21:32,Hyderabad,NH65,Westbound,2,26.1,Moderate
2024-01-05 09:13,Bangalore,Bellary Rd,Southbound,2,23.6,High
2024-01-20 09:04,Chennai,OMR,Eastbound,1,14.8,High
2024-01-04 03:14,Delhi,Ring Road,Southbound,1,46.1,Low
2024-01-21 15:19,Mumbai,Western Express Hwy,Northbound,2,26.2,Moderate
2024-01-25 21:25,Hyderabad,NH65,Westbound,1,35.4,Moderate
2024-01-08 18:09,Mumbai,Linking Rd,Westbound,1,19.4,High
2024-01-22 23:28,Mumbai,Western Express Hwy,Westbound,3,58.1,Low
2024-01-10 15:51,Delhi,NH48,Southbound,3,52.3,Low
2024-01-19 21:30,Hyderabad,Hitech City Rd,Northbound,2,42.7,Low
2024-01-05 01:54,Hyderabad,Hitech City Rd,Westbound,1,58.3,Low
2024-01-12 02:04,Delhi,NH48,Westbound,2,44.1,Low
2024-01-15 23:19,Hyderabad,Hitech City Rd,Northbound,3,31.7,Moderate
2024-01-29 16:11,Bangalore,Bellary Rd,Northbound,1,24.5,High
2024-01-17 20:51,Bangalore,Bellary Rd,Westbound,4,20.1,High
2024-01-23 20:14,Hyderabad,Hitech City Rd,Southbound,4,28.7,Moderate
2024-01-18 06:09,Chennai,ECR,Eastbound,4,52.1,Low
2024-01-03 23:12,Delhi,NH48,Westbound,3,57.9,Low
2024-01-26 05:41,Hyderabad,Hitech City Rd,Northbound,4,52.0,Low
2024-01-11 19:29,Delhi,Ring Road,Northbound,1,58.5,Low
2024-01-30 09:08,Chennai,ECR,Westbound,2,21.4,High
2024-01-02 04:00,Mumbai,Western Express Hwy,Northbound,4,11.6,High
2024-01-15 09:54,Chennai,Mount Rd,Westbound,3,14.9,High
2024-01-16 22:56,Chennai,ECR,Westbound,3,53.5,Low
2024-01-16 14:22,Hyderabad,Hitech City Rd,Westbound,1,40.6,Low
2024-01-26 02:48,Mumbai,Linking Rd,Southbound,2,45.7,Low
2024-01-06 00:01,Mumbai,Eastern Freeway,Southbound,3,59.8,Low
2024-01-13 02:11,Hyderabad,Hitech City Rd,Eastbound,4,49.8,Low
2024-01-22 09:18,Mumbai,Western Express Hwy,Southbound,1,13.8,High
2024-01-29 17:34,Mumbai,Linking Rd,Northbound,1,21.5,High
2024-01-04 12:40,Chennai,ECR,Westbound,1,34.0,Moderate
2024-01-27 18:12,Chennai,Mount Rd,Southbound,3,38.0,Moderate
2024-01-25 20:42,Chennai,OMR,Southbound,2,11.7,High
2024-01-18 21:20,Bangalore,Bellary Rd,Southbound,4,59.4,Low
2024-01-25 15:26,Hyderabad,Hitech City Rd,Eastbound,3,19.1,High
2024-01-18 23:54,Mumbai,Linking Rd,Eastbound,4,57.5,Low
2024-01-13 00:57,Bangalore,100 Feet Rd,Southbound,1,21.6,High
2024-01-23 01:24,Mumbai,Linking Rd,Northbound,4,46.7,Low
2024-01-24 05:00,Bangalore,Bellary Rd,Southbound,2,15.6,High
2024-01-28 09:52,Hyderabad,NH65,Eastbound,3,10.3,High
2024-01-28 16:54,Mumbai,Western Express Hwy,Westbound,4,46.0,Low
2024-01-09 10:11,Hyderabad,Necklace Rd,Eastbound,2,12.6,High
2024-01-14 14:54,Delhi,NH48,Northbound,2,35.1,Moderate
2024-01-14 17:39,Delhi,Outer Ring Road,Northbound,4,57.4,Low
2024-01-12 05:12,Mumbai,Eastern Freeway,Northbound,1,33.2,Moderate
2024-01-14 01:25,Hyderabad,Necklace Rd,Northbound,2,53.6,Low
2024-01-12 17:44,Bangalore,Outer Ring Rd,Southbound,3,38.9,Moderate
2024-01-21 04:12,Delhi,Outer Ring Road,Northbound,1,51.4,Low
2024-01-20 23:08,Bangalore,100 Feet Rd,Eastbound,3,46.7,Low
2024-01-08 00:30,Mumbai,Linking Rd,Southbound,1,34.9,Moderate
2024-01-21 11:31,Mumbai,Western Express Hwy,Northbound,4,52.3,Low
2024-01-16 11:43,Chennai,OMR,Northbound,3,56.6,Low
2024-01-26 09:36,Hyderabad,Necklace Rd,Northbound,1,22.3,High
2024-01-28 01:36,Mumbai,Linking Rd,Northbound,4,46.0,Low
2024-01-12 22:02,Mumbai,Linking Rd,Southbound,4,11.9,High
2024-01-16 07:59,Hyderabad,Necklace Rd,Westbound,2,10.8,High
2024-01-20 16:54,Mumbai,Eastern Freeway,Eastbound,4,53.8,Low
2024-01-12 21:58,Mumbai,Western Express Hwy,Eastbound,3,46.7,Low
2024-01-10 09:43,Bangalore,100 Feet Rd,Northbound,3,15.0,High
2024-01-28 03:04,Mumbai,Linking Rd,Northbound,2,40.2,Low
2024-01-11 17:02,Delhi,NH48,Northbound,2,14.1,High
2024-01-09 06:19,Mumbai,Eastern Freeway,Southbound,4,41.9,Low
2024-01-23 09:27,Bangalore,100 Feet Rd,Southbound,2,13.9,High
2024-01-05 22:27,Bangalore,Bellary Rd,Northbound,3,41.7,Low
2024-01-23 07:50,Hyderabad,Necklace Rd,Eastbound,2,48.7,Low
2024-01-16 15:34,Bangalore,100 Feet Rd,Westbound,1,49.9,Low
2024-01-05 22:27,Mumbai,Eastern Freeway,Westbound,4,53.0,Low
2024-01-19 11:14,Mumbai,Eastern Freeway,Northbound,4,46.8,Low
2024-01-01 18:29,Hyderabad,Hitech City Rd,Westbound,2,13.5,High
2024-01-30 08:51,Hyderabad,Necklace Rd,Northbound,2,15.0,High
2024-01-14 15:46,Mumbai,Western Express Hwy,Northbound,4,51.8,Low
2024-01-24 12:20,Mumbai,Eastern Freeway,Eastbound,4,55.8,Low
2024-01-15 19:15,Delhi,Outer Ring Road,Southbound,1,17.2,High
2024-01-10 12:32,Hyderabad,Hitech City Rd,Northbound,4,45.2,Low
2024-01-22 11:53,Bangalore,Outer Ring Rd,Northbound,4,19.5,High
2024-01-25 03:03,Chennai,ECR,Westbound,3,19.8,High
2024-01-28 09:15,Delhi,Outer Ring Road,Westbound,4,15.5,High
2024-01-25 19:28,Bangalore,Outer Ring Rd,Northbound,3,17.5,High
2024-01-16 13:00,Bangalore,Bellary Rd,Westbound,2,13.5,High
2024-01-22 03:05,Delhi,Outer Ring Road,Southbound,4,13.4,High
2024-01-06 13:21,Mumbai,Linking Rd,Eastbound,3,28.5,Moderate
2024-01-07 10:48,Chennai,OMR,Eastbound,3,28.1,Moderate
2024-01-13 01:59,Bangalore,Outer Ring Rd,Southbound,4,54.7,Low
2024-01-30 02:20,Bangalore,Outer Ring Rd,Southbound,4,38.0,Moderate
2024-01-16 11:33,Mumbai,Western Express Hwy,Northbound,1,10.1,High
2024-01-23 06:11,Bangalore,100 Feet Rd,Westbound,2,35.7,Moderate
2024-01-28 04:41,Chennai,Mount Rd,Southbound,3,27.8,Moderate
2024-01-18 13:59,Mumbai,Linking Rd,Westbound,2,27.7,Moderate
2024-01-08 21:33,Delhi,Ring Road,Southbound,3,35.5,Moderate
2024-01-02 03:27,Bangalore,100 Feet Rd,Eastbound,3,35.6,Moderate
2024-01-29 15:33,Bangalore,100 Feet Rd,Northbound,2,18.3,High
2024-01-07 09:59,Hyderabad,Hitech City Rd,Southbound,2,21.6,High
2024-01-09 12:30,Chennai,OMR,Eastbound,3,13.0,High
2024-01-27 01:18,Bangalore,Outer Ring Rd,Eastbound,4,50.9,Low
2024-01-21 00:38,Delhi,NH48,Westbound,1,26.3,Moderate
2024-01-12 10:21,Chennai,Mount Rd,Southbound,2,31.5,Moderate
2024-01-25 04:53,Bangalore,Bellary Rd,Northbound,4,24.0,High
2024-01-13 20:06,Bangalore,100 Feet Rd,Eastbound,2,28.6,Moderate
2024-01-10 23:15,Mumbai,Linking Rd,Southbound,2,40.0,Low
2024-01-11 16:44,Hyderabad,Hitech City Rd,Westbound,4,45.8,Low
2024-01-24 14:07,Hyderabad,Hitech City Rd,Northbound,1,27.3,Moderate
2024-01-21 06:23,Hyderabad,NH65,Northbound,3,59.7,Low
2024-01-30 02:35,Hyderabad,Hitech City Rd,Eastbound,2,35.3,Moderate
2024-01-29 12:35,Mumbai,Linking Rd,Southbound,1,59.2,Low
2024-01-06 14:30,Bangalore,100 Feet Rd,Eastbound,4,34.7,Moderate
2024-01-13 03:50,Chennai,Mount Rd,Northbound,3,15.7,High
2024-01-05 03:30,Delhi,Ring Road,Northbound,1,59.1,Low
2024-01-14 15:28,Bangalore,100 Feet Rd,Northbound,4,24.0,High
2024-01-29 01:08,Chennai,OMR,Southbound,3,41.7,Low
2024-01-21 12:42,Mumbai,Linking Rd,Northbound,2,33.5,Moderate
2024-01-16 07:15,Mumbai,Eastern Freeway,Eastbound,1,47.8,Low
2024-01-22 14:09,Chennai,ECR,Northbound,3,30.3,Moderate
2024-01-07 17:25,Chennai,Mount Rd,Southbound,1,38.1,Moderate
2024-01-30 12:49,Mumbai,Western Express Hwy,Westbound,1,53.4,Low
2024-01-17 11:09,Chennai,OMR,Southbound,1,43.8,Low
2024-01-14 14:05,Bangalore,Bellary Rd,Northbound,3,47.1,Low
2024-01-11 14:08,Hyderabad,NH65,Southbound,3,23.0,High
2024-01-30 05:59,Delhi,Outer Ring Road,Eastbound,4,37.4,Moderate
2024-01-21 03:36,Mumbai,Eastern Freeway,Northbound,4,28.5,Moderate
2024-01-02 04:04,Mumbai,Eastern Freeway,Westbound,3,46.3,Low
2024-01-11 12:39,Hyderabad,Necklace Rd,Eastbound,2,13.6,High
2024-01-09 18:43,Bangalore,Outer Ring Rd,Eastbound,1,13.8,High
2024-01-04 09:21,Chennai,Mount Rd,Southbound,2,32.3,Moderate
2024-01-13 07:09,Chennai,ECR,Eastbound,3,14.3,High
2024-01-06 17:16,Chennai,OMR,Southbound,4,19.3,High
2024-01-14 01:13,Bangalore,Bellary Rd,Southbound,1,29.5,Moderate
2024-01-04 22:37,Mumbai,Linking Rd,Westbound,2,55.4,Low
2024-01-19 09:55,Chennai,OMR,Southbound,4,37.2,Moderate
2024-01-27 21:56,Hyderabad,Necklace Rd,Eastbound,4,50.9,Low
2024-01-18 11:20,Delhi,NH48,Westbound,3,30.7,Moderate
2024-01-18 04:57,Hyderabad,Hitech City Rd,Northbound,1,20.1,High
2024-01-10 15:23,Bangalore,Outer Ring Rd,Westbound,3,54.9,Low
2024-01-11 12:28,Bangalore,Bellary Rd,Westbound,1,23.4,High
2024-01-25 16:11,Hyderabad,Necklace Rd,Northbound,1,59.7,Low
2024-01-07 22:45,Hyderabad,NH65,Westbound,4,47.5,Low
2024-01-13 07:55,Bangalore,Bellary Rd,Southbound,3,27.6,Moderate
2024-01-06 09:07,Mumbai,Eastern Freeway,Northbound,2,22.7,High
2024-01-02 21:27,Chennai,OMR,Northbound,4,53.5,Low
2024-01-20 09:58,Chennai,ECR,Southbound,4,36.5,Moderate
2024-01-12 06:35,Delhi,Outer Ring Road,Northbound,3,56.4,Low
2024-01-23 07:32,Chennai,OMR,Northbound,1,48.2,Low
2024-01-12 23:40,Chennai,Mount Rd,Westbound,1,39.3,Moderate
2024-01-21 08:38,Hyderabad,NH65,Southbound,2,15.1,High
2024-01-08 01:42,Delhi,Ring Road,Northbound,3,52.1,Low
2024-01-16 13:28,Delhi,Ring Road,Westbound,4,20.9,High
2024-01-14 23:54,Delhi,Ring Road,Eastbound,2,37.8,Moderate
2024-01-24 22:43,Hyderabad,NH65,Eastbound,4,32.5,Moderate
2024-01-23 04:24,Hyderabad,Hitech City Rd,Eastbound,1,48.8,Low
2024-01-16 14:15,Mumbai,Linking Rd,Southbound,2,45.2,Low
2024-01-22 08:05,Chennai,OMR,Westbound,2,34.6,Moderate
2024-01-01 08:04,Chennai,ECR,Northbound,1,20.1,High
2024-01-10 10:11,Delhi,Outer Ring Road,Westbound,4,25.8,Moderate
2024-01-23 13:28,Mumbai,Eastern Freeway,Eastbound,1,41.1,Low
2024-01-25 10:46,Delhi,Outer Ring Road,Eastbound,1,51.6,Low
2024-01-10 07:56,Chennai,OMR,Westbound,1,40.3,Low
2024-01-23 14:43,Delhi,Ring Road,Southbound,1,11.6,High
2024-01-27 21:53,Hyderabad,Hitech City Rd,Northbound,4,45.6,Low
2024-01-12 06:09,Delhi,NH48,Southbound,2,22.4,High
2024-01-12 10:40,Chennai,ECR,Northbound,1,12.6,High
2024-01-06 06:50,Delhi,Ring Road,Southbound,2,41.6,Low
2024-01-16 21:11,Hyderabad,Necklace Rd,Northbound,3,46.6,Low
2024-01-07 05:25,Bangalore,100 Feet Rd,Southbound,4,52.3,Low
2024-01-18 07:43,Chennai,OMR,Eastbound,4,53.3,Low
2024-01-12 02:49,Bangalore,Bellary Rd,Eastbound,1,51.5,Low
2024-01-23 16:22,Delhi,NH48,Eastbound,3,32.6,Moderate
2024-01-28 18:47,Bangalore,Outer Ring Rd,Eastbound,2,24.0,High
2024-01-05 19:58,Mumbai,Linking Rd,Eastbound,4,15.3,High
2024-01-06 19:03,Hyderabad,Necklace Rd,Southbound,4,23.2,High
2024-01-04 03:45,Hyderabad,Hitech City Rd,Eastbound,2,28.6,Moderate
2024-01-12 11:18,Bangalore,Outer Ring Rd,Westbound,2,45.7,Low
2024-01-10 07:26,Bangalore,Outer Ring Rd,Westbound,2,47.0,Low
2024-01-30 21:37,Mumbai,Eastern Freeway,Northbound,3,50.2,Low
2024-01-28 04:08,Mumbai,Eastern Freeway,Eastbound,1,29.6,Moderate
2024-01-06 15:40,Hyderabad,NH65,Southbound,4,26.5,Moderate
2024-01-15 09:07,Hyderabad,Hitech City Rd,Westbound,3,22.3,High
2024-01-22 04:49,Delhi,Ring Road,Northbound,2,39.4,Moderate
2024-01-26 01:58,Delhi,Ring Road,Southbound,4,24.4,High
2024-01-12 02:58,Delhi,NH48,Eastbound,2,22.1,High
2024-01-26 01:10,Mumbai,Western Express Hwy,Northbound,4,27.2,Moderate
2024-01-21 00:13,Delhi,Ring Road,Westbound,3,32.8,Moderate
2024-01-24 08:44,Delhi,Ring Road,Eastbound,1,17.9,High
2024-01-22 13:21,Chennai,OMR,Southbound,4,37.9,Moderate
2024-01-07 21:34,Delhi,NH48,Northbound,4,28.4,Moderate
2024-01-18 09:42,Delhi,Ring Road,Eastbound,3,24.3,High
2024-01-20 08:29,Mumbai,Linking Rd,Westbound,4,15.7,High
2024-01-17 11:29,Mumbai,Linking Rd,Northbound,3,47.3,Low
2024-01-18 01:31,Chennai,ECR,Westbound,1,18.3,High
2024-01-20 16:57,Delhi,Outer Ring Road,Northbound,3,28.1,Moderate
2024-01-14 14:06,Chennai,OMR,Eastbound,2,42.9,Low
2024-01-05 00:58,Chennai,Mount Rd,Southbound,1,31.4,Moderate
2024-01-30 13:35,Mumbai,Linking Rd,Westbound,4,59.1,Low
2024-01-23 13:36,Chennai,Mount Rd,Northbound,3,58.4,Low
2024-01-04 01:30,Chennai,ECR,Westbound,4,15.1,High
2024-01-19 18:48,Hyderabad,NH65,Southbound,4,22.3,High
2024-01-19 13:11,Delhi,NH48,Southbound,4,52.6,Low
2024-01-10 11:44,Delhi,NH48,Eastbound,4,58.0,Low
2024-01-28 08:42,Chennai,Mount Rd,Southbound,4,11.4,High
2024-01-13 11:17,Hyderabad,Hitech City Rd,Eastbound,1,26.3,Moderate
2024-01-10 21:05,Mumbai,Linking Rd,Westbound,2,43.3,Low
2024-01-20 12:20,Bangalore,100 Feet Rd,Northbound,1,35.0,Moderate
2024-01-29 17:40,Mumbai,Linking Rd,Westbound,1,20.6,High
2024-01-16 09:32,Hyderabad,Necklace Rd,Southbound,2,53.9,Low
2024-01-16 02:26,Delhi,Ring Road,Southbound,2,56.7,Low
2024-01-22 00:49,Delhi,Ring Road,Northbound,1,59.6,Low
2024-01-29 08:58,Delhi,Ring Road,Westbound,2,18.3,High
2024-01-06 06:09,Delhi,Outer Ring Road,Northbound,2,37.1,Moderate
2024-01-06 21:58,Hyderabad,NH65,Southbound,3,44.0,Low
2024-01-16 12:15,Mumbai,Eastern Freeway,Westbound,2,36.8,Moderate
2024-01-25 00:15,Delhi,Ring Road,Southbound,1,48.8,Low
2024-01-06 14:11,Delhi,Ring Road,Northbound,1,35.1,Moderate
2024-01-29 04:15,Chennai,OMR,Eastbound,1,59.8,Low
2024-01-25 00:48,Chennai,OMR,Westbound,4,45.4,Low
2024-01-07 23:15,Delhi,Ring Road,Northbound,4,52.7,Low
2024-01-02 16:53,Chennai,ECR,Northbound,4,54.1,Low
2024-01-16 12:52,Mumbai,Eastern Freeway,Southbound,1,58.6,Low
2024-01-15 00:43,Bangalore,100 Feet Rd,Westbound,2,51.7,Low
2024-01-25 02:36,Bangalore,100 Feet Rd,Northbound,2,53.6,Low
2024-01-09 03:11,Hyderabad,NH65,Westbound,1,30.0,Moderate
2024-01-19 05:17,Bangalore,Bellary Rd,Southbound,2,11.6,High
2024-01-25 14:33,Delhi,Ring Road,Westbound,1,24.9,High
2024-01-27 05:45,Mumbai,Linking Rd,Westbound,1,45.7,Low
2024-01-07 21:15,Bangalore,100 Feet Rd,Westbound,2,44.8,Low
2024-01-18 15:54,Hyderabad,Hitech City Rd,Southbound,3,53.9,Low
2024-01-14 08:38,Hyderabad,NH65,Northbound,1,17.8,High
2024-01-17 05:20,Chennai,ECR,Westbound,2,42.4,Low
2024-01-03 11:25,Mumbai,Linking Rd,Southbound,1,55.6,Low
2024-01-26 05:11,Hyderabad,Hitech City Rd,Westbound,1,19.3,High
2024-01-04 01:19,Hyderabad,Hitech City Rd,Northbound,2,36.8,Moderate
2024-01-22 05:52,Chennai,Mount Rd,Southbound,1,37.0,Moderate
2024-01-17 09:04,Mumbai,Western Express Hwy,Eastbound,2,32.0,Moderate
2024-01-24 04:57,Chennai,OMR,Northbound,4,59.5,Low
2024-01-19 14:49,Chennai,OMR,Eastbound,3,36.6,Moderate
2024-01-14 00:35,Chennai,ECR,Northbound,4,53.2,Low
2024-01-10 00:15,Mumbai,Eastern Freeway,Eastbound,2,49.8,Low
2024-01-07 23:58,Delhi,Ring Road,Northbound,3,12.9,High
2024-01-25 23:20,Chennai,OMR,Northbound,1,44.8,Low
2024-01-18 07:35,Bangalore,Outer Ring Rd,Eastbound,3,57.3,Low
2024-01-23 10:07,Chennai,Mount Rd,Northbound,2,56.0,Low
2024-01-27 15:37,Chennai,OMR,Southbound,1,56.6,Low
